CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_UNKNOWN,INJURIES_NO_INDICATION,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
7a97d47a8f5b700dceb69e22cb5d1078d9aa6afa042006540867a3baab627c6f370ce7cefd7a8e1453ee8c19f9bec080b83732867a318283e8054b5ce5eeb2a0,,02/05/2020 02:15:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",02/05/2020 02:48:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,4800,S,KILDARE AVE,815,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,14,4,2,41.8058579073,-87.7310201838,POINT (-87.731020183844 41.805857907334)
65fa77e9fff81a7c0be25383b700e9f7f627c728b6209a770d1de35e462e30699fee223728e1a7afa836ca0c7c29fd121e22c1c38f7cbec111b31cf1509b0537,,01/31/2020 01:30:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/31/2020 02:50:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4740,W,FIFTH AVE,1131,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,13,6,1,41.8686935143,-87.7440524213,POINT (-87.744052421323 41.868693514333)
f0896344a051b03573bdea79dd7cb7b4cc590441ca45d48e087ec9376d1c51989f1b4689dbdd1418f769354b7009a62e65f99cbc16fd599bc0610102659432f5,,01/31/2020 06:24:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,N,,,"OVER $1,500",01/31/2020 06:25:00 AM,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),IMPROPER TURNING/NO SIGNAL,1598,W,79TH ST,612,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,0,1,6,6,1,41.750467725,-87.6634130708,POINT (-87.663413070822 41.750467724955)
1fd1b31f12e658de31a793f7c8992b22f2ea3288da74889aa21d67ac66d98ec87787b700e274d58d43580ac8099c5db133a2d273edc567c1b6a090120628edbf,,01/29/2020 06:50:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",01/29/2020 07:15:00 PM,IMPROPER LANE USAGE,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",1000,N,PULASKI RD,1111,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,18,4,1,41.8991094792,-87.7263425919,POINT (-87.726342591907 41.899109479205)
368f7eb3ff7b85c935a04b7004be720f0511148d7279579531d4c346c4440d29a04961c59d330f90a5c6c481b6a808e011e34b2acc110776e9dedd4b5fb6f283,,01/27/2020 02:39:00 PM,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/27/2020 03:30:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,3731,N,AUSTIN AVE,1633,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,14,2,1,41.9485499827,-87.7764629228,POINT (-87.776462922802 41.948549982669)
93464d680a5677178dab70064eac64f9eb4f26ff04e1af304d807f4311a5624455358f5453a93ed362f1df9a8320af0dffe0ade2b6b9dd3ea2be92418455559f,,01/25/2020 02:31:00 AM,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/25/2020 02:31:00 AM,DRIVING ON WRONG SIDE/WRONG WAY,DRIVING ON WRONG SIDE/WRONG WAY,2214,E,69TH ST,331,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,2,7,1,41.7699696938,-87.5708871543,POINT (-87.570887154344 41.769969693837)
6ee068a8c174e803afdd7ebedec6f703eb6e2d574f8e2d7671928dc6d5dbc39cc4a2616d8b47c6b700f5289652ceb3283f1fba4a05217c7bf6234ca0554f5db6,,01/24/2020 02:20:00 PM,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/24/2020 03:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2400,W,31ST ST,1034,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,14,6,1,41.8391393317,-87.6853935885,POINT (-87.685393588452 41.839139331694)
fd5ac2fb8e3ca3bd59a2ebf7f770d3ef8e66e0eb9db9c6935034d218874080a408b8b7004ea50ac4c7b2a4282f33f559e1680a9ef64c6e8a37afad19b919c7e4,,01/23/2020 10:00:00 PM,25,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/24/2020 07:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2820,W,DEVON AVE,2412,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,0,1,22,5,1,41.9976542099,-87.7005499581,POINT (-87.7005499581 41.997654209851)
2ed2df624facc35a7b9329da687d7675e273996d6af83f0705db449a0bb78576d48a9387a56b700bffe404eb6053ea91d8812f7c7a6d7142e998704d8ce0eba1,,01/23/2020 10:00:00 AM,30,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,01/23/2020 04:39:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,5025,W,BELMONT AVE,2521,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,10,5,1,41.9386415819,-87.752823478,POINT (-87.752823477979 41.938641581901)
a9a2b7005fa92fd578ad9f7cb42f7b664dcb19b15e624503dd3a729c475afc64d5a52efed838fb104f6005fa4c6c1743aece9febba30a4607510eb762978628d,,01/19/2020 01:30:00 AM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR TO FRONT,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,01/19/2020 01:44:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,400,E,LOWER WACKER DR,114,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,1,1,1,41.8875511317,-87.6173560083,POINT (-87.617356008287 41.8875511317)
e93273e6ec8daf89af956e02d1b700be911c27162ce4681ef335c966426c3752e4ed5f9faf24f9554460ec2d9d7e8767c17c4c5381eaecb218c35bee0fb276c4,,01/16/2020 11:25:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/16/2020 11:28:00 AM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,130,S,MORGAN ST,1232,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,11,5,1,41.8794404513,-87.6521057879,POINT (-87.652105787867 41.879440451253)
436f9b8a9bf44ba02fe78270d1d358df962c18b59a142062286b7fe2439ab7bb8065ab82b7005f22e2ad50bcf13ae21e06264c5fb6db6e5a163d42cabd4153e5,,01/13/2020 03:40:00 PM,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/13/2020 03:45:00 PM,NOT APPLICABLE,NOT APPLICABLE,11848,S,STATE ST,522,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,15,2,1,41.6783610148,-87.6228175491,POINT (-87.622817549118 41.678361014784)
d93b1bd82adb4b0024fcb4f80e85b9f4f5e20bb537f0abdc83dd202b0bb700d9b4cf561e1e9a85198927709fef2f64a3167033243fe413b471b10ee180856118,,01/13/2020 01:37:00 PM,15,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DUSK,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT ON GRADE,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/13/2020 02:59:00 PM,IMPROPER BACKING,NOT APPLICABLE,11800,S,MARSHFIELD AVE,2234,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,13,2,1,41.6792625539,-87.6626167118,POINT (-87.662616711816 41.679262553897)
4ff1bddaff14faf7a1eeece814310b834c5baea0c4f6bf03bed33e43267f5e7e7e555391c80a372c2b70055640105f991df9ea0d842e76c98d3ccb43d71467d3,,01/10/2020 12:00:00 PM,15,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/10/2020 01:44:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4853,N,KENMORE AVE,2024,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,12,6,1,41.9706172982,-87.6561100253,POINT (-87.656110025252 41.970617298173)
02e4f5341b69b97d1cb70048e78ace12c8c669c26ae699854b9b8d91641a9739d783bc8fcba3bd5543764aba93b701fc0acf287c878c47094b45f49ecd90bee0,,01/08/2020 06:31:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/08/2020 06:31:00 PM,IMPROPER TURNING/NO SIGNAL,FAILING TO YIELD RIGHT-OF-WAY,1327,W,111TH ST,2234,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,18,4,1,41.6920864176,-87.6556407369,POINT (-87.655640736897 41.692086417575)
6df6577d2608f194e678abff8d39d3fd59ddb5a6d319f0cc48da0dd24346767ae1474a761241c5876b8e6a5a4502c2fb849478b7009a2e46ccdb900136a7b23d,,01/07/2020 03:37:00 PM,35,NO CONTROLS,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/07/2020 03:37:00 PM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER BACKING,3638,E,101ST ST,432,,,,,,,2,"REPORTED, NOT EVIDENT",2,0,0,0,2,0,2,15,3,1,41.712085741,-87.5348297201,POINT (-87.534829720081 41.712085740986)
5413e52759f811ce93edc83d3b4e4c1541ba46db91c4aa68981752838177329149792bd4995b358b700785306ed0a2578c1367b61422a226ad5ca5b54c85bae4,,01/07/2020 12:35:00 PM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,Y,"$501 - $1,500",01/07/2020 12:51:00 PM,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,5353,N,ELSTON AVE,1621,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,12,3,1,41.9787102644,-87.757153772,POINT (-87.757153772042 41.978710264377)
84194e75d287068bac2cbd4db479bbda8780d2ba0c8fce97a3e9355753ef78e7836478164a9b14cb4706e4f40801b8d400f6abc022b2116b70055646ca4e828d,,01/02/2020 09:00:00 AM,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,,"OVER $1,500",01/02/2020 09:12:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,2828,S,WENTWORTH AVE,914,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,0,1,9,5,1,41.8417228244,-87.6319181995,POINT (-87.631918199496 41.841722824371)
ba09a6d2baf78629d04a958d091cec6b2e6a4fdc75dc8a6ea254e99ebf16567583bd920f81725f0be4dabf354e29fe8feeb1b7002b5d5eff21d8fc7dcf1d8859,Y,01/02/2020 05:50:00 AM,15,OTHER REG. SIGN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/02/2020 06:08:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1634,N,KEATING AVE,2533,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,5,5,1,41.9107304061,-87.7448337174,POINT (-87.744833717444 41.910730406057)
2e2d9df16ba0c0fa43f09b700013d829338bed166e12eee2c83092c326c3f37abbe17490194dc3aede47f3b3ff4e2731e0547cccd48f0ae3faa4e2f68b768e09,,12/30/2019 12:30:00 PM,5,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REAR TO SIDE,PARKING LOT,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",12/31/2019 01:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1,W,SUPERIOR ST,1832,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,12,2,12,41.8955683487,-87.6282518615,POINT (-87.628251861473 41.895568348703)
a7b9ece4e0603780e4b2d68d231f6803ad8972b6d7232b2c7abe79a35c1398aa7b700e7a47c994661667aa04c0efb4962d99ac69af8ed9c8a90b89a8da01d2e8,,12/28/2019 01:28:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",12/28/2019 01:28:00 AM,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),FAILING TO REDUCE SPEED TO AVOID CRASH,1506,N,ARTESIAN AVE,1423,,,,,,,3,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,1,7,12,41.9087391652,-87.6885558584,POINT (-87.688555858391 41.908739165187)
b4ca412ba71de713e4d87af779cd730ce2e27670773ad0e7a3e294b30b50eed376b46be29eefb700534fcab2d94a4da38b680cf160cfef8c56e7031b90a6369c,,12/25/2019 01:45:00 PM,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",12/25/2019 02:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,140,W,CONGRESS PKWY,122,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,13,4,12,41.87570198,-87.6321187234,POINT (-87.632118723414 41.87570197997)
40663cb3f0a40aeba69aa7398ff702961c42ad67ca1a98abe8fe2aad1c2eb7003f31b64746837474140ff416bb248db62cf3b1b730b642db160774d3d734fc3c,,12/24/2019 10:15:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",12/24/2019 12:20:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,3452,N,KEELER AVE,1731,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,10,3,12,41.9440835735,-87.7323040997,POINT (-87.732304099737 41.944083573546)
1ec0e2a60db2534ea3c2172a873e7e33e86916fc0a78ce7ad933f40c069ff7692954b30e59b535b7002367100ec99f66e75a83f307ee77302b504e4983ef0a87,,12/22/2019 03:35:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",12/22/2019 03:38:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,355,N,AUSTIN BLVD,1512,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,0,2,3,1,12,41.8870260486,-87.7747320431,POINT (-87.774732043061 41.887026048576)
36c6b700dc5308dc573cdfe701a108af4c5fbfb43226fe35402c57b828f02c7b95ddb6c9ce9a66dc895d7502097ce937470d4e7cc92964de945901236f8b28ca,,12/20/2019 09:20:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,HEAD ON,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",12/20/2019 09:45:00 AM,DRIVING ON WRONG SIDE/WRONG WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,555,S,HAMLIN BLVD,1133,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,0,2,9,6,12,41.8735377767,-87.7196146227,POINT (-87.719614622686 41.873537776667)
209a44fcefbe3dd468eb3f6c0925ad397ad3cba58ac825c7116d579d9966204cb7002865bb0685b250ff56fb2e92e81324268c8b9086bc9a1be422bd117ca5fa,,12/14/2019 12:35:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",12/14/2019 01:21:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,169,W,ONTARIO ST,1832,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,12,7,12,41.8930809814,-87.6339460742,POINT (-87.63394607418 41.893080981391)
c065b3cec2a538adc58f3562fb75c4fabe16ea39b84b0ca8fe78b6cdb01d91f87e1ae0de4abaaa41d1370de449fb866b70001d200d9776bb46df6b67c87e1695,,12/11/2019 09:40:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",12/11/2019 10:00:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,2341,N,CICERO AVE,2522,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,21,4,12,41.9236671502,-87.7461369523,POINT (-87.746136952253 41.923667150193)
e0c69054531cc8d14b53827b577fc8a85fad5a2bfcc062bb318e34e88bd20a3e96cafa6ac9672d0809d7f19bd99fcba8f3ab822fb700d4d124c5bfb7ba80f426,Y,12/11/2019 11:55:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",12/11/2019 03:28:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3100,S,DR MARTIN LUTHER KING JR DR,211,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,11,4,12,41.8383269412,-87.6176126615,POINT (-87.617612661462 41.838326941218)
94fa171346d4cee01d2175fe3c57461536722bf5aa0cfd0b7001d77cf7b014b7e730644ddd0f85e0e34b4fc27813b34e6a4d9196df4f45d19c9528f9d1aee6d0,,12/11/2019 10:10:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",12/11/2019 11:34:00 AM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,1154,S,CANAL ST,124,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,10,4,12,41.8674395652,-87.6393411787,POINT (-87.639341178656 41.867439565249)
3a6d6c70a5413c7339a99d7fa6fd5d790e80ed40386d69e4b5b32ebfc4c37950e5029f7f3e7d578b77041620e8d3fbb49ab1e870b70043ab3f213aca8f952626,,12/11/2019 09:50:00 AM,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",12/11/2019 09:56:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,811,W,35TH ST,915,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,9,4,12,41.8306344054,-87.6465859265,POINT (-87.646585926514 41.830634405362)
d76d9fc758e903e4c9be7b7008222870e5f3ca78a17ca6ecf245772714b6997049314b10fd138c75f301df993b813c97681ff96e3a0c4acc6cd49d248e90acf1,,12/10/2019 10:18:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",12/10/2019 10:20:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,437,W,CHICAGO AVE,1831,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,0,1,22,3,12,41.8964044311,-87.6399617702,POINT (-87.639961770173 41.896404431148)
a6acc6a1e7d3803854985260b7009e1563f6e64f6fed723e32d0c7c2ecbf1476459d29bd660f21ec7730092c4e523317a95a7fc357ad93576eb37c806bf58e55,,12/09/2019 07:40:00 AM,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",12/09/2019 09:40:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,3430,W,BRYN MAWR AVE,1711,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,7,2,12,41.9831000298,-87.714900638,POINT (-87.714900638038 41.983100029802)
3b7008efb81176ed5a59d16482d9001159af224c0857feec34d6e0db8de3c1ac2a62b19f5a6a96233e7ee7db553eee3d0e28dc9abf81161315e50b868f5685cf,,12/08/2019 07:36:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",12/08/2019 08:10:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,3508,W,26TH ST,1024,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,19,1,12,41.8445161943,-87.712775722,POINT (-87.712775721976 41.844516194275)
1ab364be48c86011a0c49024bc87b70054ccfe364f3052ced78023e930b1179feaa5c396a988b483efc78fbfb7f091aeabaec2f2ff3d9afb812f3659ad822acb,,12/02/2019 09:15:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",12/02/2019 12:45:00 PM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,300,N,CENTRAL PARK AVE,1123,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,9,2,12,41.8863364098,-87.7162031306,POINT (-87.716203130599 41.886336409761)
